127.0.0.1 - - [20/May/2018:11:26:33 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:51 +0800] "GET /preWeather/weather/img/fan-head2.jpg HTTP/1.1" 200 48369
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:51 +0800] "GET /preWeather/weather/img/beijing1.jpg HTTP/1.1" 200 8308
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:51 +0800] "GET /preWeather/weather/img/guangzhou.jpg HTTP/1.1" 200 6313
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:51 +0800] "GET /preWeather/weather/img/shanghai.jpg HTTP/1.1" 200 8526
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/add.png HTTP/1.1" 200 18452
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/fan-head.jpg HTTP/1.1" 200 86515
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/head.png HTTP/1.1" 200 719992
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 788493
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 34829
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 163840
0:0:0:0:0:0:0:1 - - [20/May/2018:11:26:52 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 13
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/web/index.html HTTP/1.1" 200 19244
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/css/fans.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/fan-head2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/shanghai.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/beijing1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/guangzhou1.jpg HTTP/1.1" 200 8759
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/guangzhou.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/add.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/fan-head1.jpg HTTP/1.1" 200 56228
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/2.png HTTP/1.1" 200 534474
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/fan-head.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:27:50 +0800] "GET /preWeather/weather/img/head.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/web/login.html HTTP/1.1" 200 2714
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/H-ui.min.css HTTP/1.1" 200 152330
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/login.css HTTP/1.1" 200 798
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/user.png HTTP/1.1" 200 404
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/password.png HTTP/1.1" 200 491
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/login2.png HTTP/1.1" 200 224225
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/images/%E7%BB%84%204.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/web/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/H-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/password.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/img/login2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:11:29:52 +0800] "GET /preWeather/weather/images/%E7%BB%84%204.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [20/May/2018:11:30:04 +0800] "GET /preWeather/weather/web/test.html HTTP/1.1" 200 1043
0:0:0:0:0:0:0:1 - - [20/May/2018:11:30:04 +0800] "GET /preWeather/weather/js/echarts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/web/detail.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/css/fans.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/css/detail1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/js/echarts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/fan-head2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/beijing1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/shanghai.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/guangzhou.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/add.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/fan-head.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/head.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 200 788493
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 18445
0:0:0:0:0:0:0:1 - - [20/May/2018:13:05:43 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 206 729088
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/web/detail.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/css/fans.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/css/detail1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/js/echarts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/fan-head2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/beijing1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/guangzhou.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/shanghai.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/add.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:03 +0800] "GET /preWeather/weather/img/fan-head.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:04 +0800] "GET /preWeather/weather/img/head.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/May/2018:13:06:04 +0800] "GET /preWeather/weather/img/movie1.mp4 HTTP/1.1" 304 -
